"Barcode","Genes"
"s_008um_00276_00355-1","SFRP4"
"s_008um_00376_00156-1","SFRP4"
"s_008um_00399_00147-1","SFRP4"
"s_008um_00410_00563-1","SFRP4"
"s_008um_00430_00350-1","SFRP4"
"s_008um_00300_00369-1","SFRP4"
"s_008um_00401_00240-1","SFRP4"
"s_008um_00261_00364-1","SFRP4"
"s_008um_00308_00356-1","SFRP4"
"s_008um_00336_00392-1","SFRP4"
"s_008um_00293_00078-1","SFRP4"
"s_008um_00382_00411-1","SFRP4"
"s_008um_00195_00411-1","SFRP4"
"s_008um_00403_00359-1","SFRP4"
"s_008um_00195_00303-1","SFRP4"
"s_008um_00180_00246-1","SFRP4"
"s_008um_00358_00106-1","SFRP4"
"s_008um_00229_00375-1","SFRP4"
"s_008um_00207_00310-1","SFRP4"
"s_008um_00237_00332-1","SFRP4"
"s_008um_00157_00354-1","SFRP4"
"s_008um_00334_00110-1","SFRP4"
"s_008um_00383_00201-1","SFRP4"
"s_008um_00190_00304-1","SFRP4"
"s_008um_00310_00365-1","SFRP4"
"s_008um_00378_00062-1","SFRP4"
"s_008um_00365_00271-1","SFRP4"
"s_008um_00231_00376-1","SFRP4"
"s_008um_00250_00402-1","SFRP4"
"s_008um_00207_00213-1","SFRP4"
"s_008um_00409_00156-1","SFRP4"
"s_008um_00358_00361-1","SFRP4"
"s_008um_00406_00335-1","SFRP4"
"s_008um_00150_00067-1","SFRP4"
"s_008um_00177_00264-1","SFRP4"
"s_008um_00070_00284-1","SFRP4"
"s_008um_00273_00418-1","SFRP4"
"s_008um_00362_00089-1","SFRP4"
"s_008um_00258_00341-1","SFRP4"
"s_008um_00224_00150-1","SFRP4"
"s_008um_00365_00199-1","SFRP4"
"s_008um_00368_00405-1","SFRP4"
"s_008um_00408_00321-1","SFRP4"
"s_008um_00378_00239-1","SFRP4"
"s_008um_00249_00408-1","SFRP4"
"s_008um_00293_00079-1","SFRP4"
"s_008um_00336_00098-1","SFRP4"
"s_008um_00310_00144-1","SFRP4"
"s_008um_00416_00161-1","SFRP4"
"s_008um_00419_00157-1","SFRP4"
"s_008um_00169_00222-1","SFRP4"
"s_008um_00126_00296-1","SFRP4"
"s_008um_00273_00376-1","SFRP4"
"s_008um_00333_00077-1","SFRP4"
"s_008um_00145_00163-1","SFRP4"
"s_008um_00205_00331-1","SFRP4"
"s_008um_00349_00372-1","SFRP4"
"s_008um_00421_00306-1","SFRP4"
"s_008um_00417_00347-1","SFRP4"
"s_008um_00161_00201-1","SFRP4"
"s_008um_00311_00397-1","SFRP4"
"s_008um_00299_00080-1","SFRP4"
"s_008um_00390_00187-1","SFRP4"
"s_008um_00396_00404-1","SFRP4"
"s_008um_00340_00177-1","SFRP4"
"s_008um_00303_00357-1","SFRP4"
"s_008um_00175_00231-1","SFRP4"
"s_008um_00403_00345-1","SFRP4"
"s_008um_00359_00112-1","SFRP4"
"s_008um_00366_00313-1","SFRP4"
"s_008um_00406_00172-1","SFRP4"
"s_008um_00413_00245-1","SFRP4"
"s_008um_00178_00473-1","SFRP4"
"s_008um_00233_00309-1","SFRP4"
"s_008um_00367_00136-1","SFRP4"
"s_008um_00172_00215-1","SFRP4"
"s_008um_00326_00408-1","SFRP4"
"s_008um_00322_00363-1","SFRP4"
"s_008um_00330_00152-1","SFRP4"
"s_008um_00275_00665-1","SFRP4"
"s_008um_00422_00110-1","SFRP4"
"s_008um_00396_00408-1","SFRP4"
"s_008um_00209_00372-1","SFRP4"
"s_008um_00359_00390-1","SFRP4"
"s_008um_00173_00251-1","SFRP4"
"s_008um_00406_00125-1","SFRP4"
"s_008um_00386_00278-1","SFRP4"
"s_008um_00375_00077-1","SFRP4"
"s_008um_00308_00077-1","SFRP4"
"s_008um_00430_00308-1","SFRP4"
"s_008um_00172_00257-1","SFRP4"
"s_008um_00213_00369-1","SFRP4"
"s_008um_00172_00208-1","SFRP4"
"s_008um_00359_00144-1","SFRP4"
"s_008um_00339_00266-1","SFRP4"
"s_008um_00393_00213-1","SFRP4"
"s_008um_00197_00318-1","SFRP4"
"s_008um_00224_00063-1","SFRP4"
"s_008um_00332_00107-1","SFRP4"
"s_008um_00314_00402-1","SFRP4"
"s_008um_00360_00076-1","SFRP4"
"s_008um_00337_00283-1","SFRP4"
"s_008um_00386_00136-1","SFRP4"
"s_008um_00381_00084-1","SFRP4"
"s_008um_00356_00141-1","SFRP4"
"s_008um_00187_00329-1","SFRP4"
"s_008um_00353_00115-1","SFRP4"
"s_008um_00334_00160-1","SFRP4"
"s_008um_00360_00201-1","SFRP4"
"s_008um_00171_00208-1","SFRP4"
"s_008um_00274_00417-1","SFRP4"
"s_008um_00405_00129-1","SFRP4"
"s_008um_00404_00322-1","SFRP4"
"s_008um_00307_00351-1","SFRP4"
"s_008um_00353_00211-1","SFRP4"
"s_008um_00372_00294-1","SFRP4"
"s_008um_00176_00281-1","SFRP4"
"s_008um_00407_00190-1","SFRP4"
"s_008um_00333_00122-1","SFRP4"
"s_008um_00186_00311-1","SFRP4"
"s_008um_00302_00159-1","SFRP4"
"s_008um_00401_00015-1","SFRP4"
"s_008um_00245_00326-1","SFRP4"
"s_008um_00338_00358-1","SFRP4"
"s_008um_00196_00415-1","SFRP4"
"s_008um_00344_00245-1","SFRP4"
"s_008um_00344_00253-1","SFRP4"
"s_008um_00353_00194-1","SFRP4"
"s_008um_00338_00264-1","SFRP4"
"s_008um_00250_00321-1","SFRP4"
"s_008um_00284_00065-1","SFRP4"
"s_008um_00307_00102-1","SFRP4"
"s_008um_00335_00097-1","SFRP4"
"s_008um_00323_00642-1","SFRP4"
"s_008um_00428_00303-1","SFRP4"
"s_008um_00382_00126-1","SFRP4"
"s_008um_00375_00294-1","SFRP4"
"s_008um_00365_00264-1","SFRP4"
"s_008um_00167_00199-1","SFRP4"
"s_008um_00364_00329-1","SFRP4"
"s_008um_00386_00192-1","SFRP4"
"s_008um_00098_00333-1","SFRP4"
"s_008um_00166_00138-1","SFRP4"
"s_008um_00390_00135-1","SFRP4"
"s_008um_00346_00203-1","SFRP4"
"s_008um_00209_00307-1","SFRP4"
"s_008um_00352_00088-1","SFRP4"
"s_008um_00289_00372-1","SFRP4"
"s_008um_00379_00074-1","SFRP4"
"s_008um_00319_00388-1","SFRP4"
"s_008um_00330_00610-1","SFRP4"
"s_008um_00217_00411-1","SFRP4"
"s_008um_00375_00292-1","SFRP4"
"s_008um_00412_00385-1","SFRP4"
"s_008um_00321_00151-1","SFRP4"
"s_008um_00361_00153-1","SFRP4"
"s_008um_00148_00357-1","SFRP4"
"s_008um_00355_00103-1","SFRP4"
"s_008um_00325_00633-1","SFRP4"
"s_008um_00388_00132-1","SFRP4"
"s_008um_00345_00231-1","SFRP4"
"s_008um_00363_00125-1","SFRP4"
"s_008um_00226_00394-1","SFRP4"
"s_008um_00293_00398-1","SFRP4"
"s_008um_00225_00056-1","SFRP4"
"s_008um_00427_00260-1","SFRP4"
"s_008um_00340_00152-1","SFRP4"
"s_008um_00431_00246-1","SFRP4"
"s_008um_00497_00236-1","SFRP4"
"s_008um_00216_00287-1","SFRP4"
"s_008um_00411_00128-1","SFRP4"
"s_008um_00347_00347-1","SFRP4"
"s_008um_00387_00304-1","SFRP4"
"s_008um_00384_00084-1","SFRP4"
"s_008um_00436_00168-1","SFRP4"
"s_008um_00232_00404-1","SFRP4"
"s_008um_00165_00250-1","SFRP4"
"s_008um_00357_00342-1","SFRP4"
"s_008um_00207_00120-1","SFRP4"
"s_008um_00360_00083-1","SFRP4"
"s_008um_00350_00371-1","SFRP4"
"s_008um_00409_00429-1","SFRP4"
"s_008um_00234_00343-1","SFRP4"
"s_008um_00166_00246-1","SFRP4"
"s_008um_00257_00399-1","SFRP4"
"s_008um_00251_00322-1","SFRP4"
"s_008um_00202_00327-1","SFRP4"
"s_008um_00176_00215-1","SFRP4"
"s_008um_00417_00308-1","SFRP4"
"s_008um_00400_00192-1","SFRP4"
"s_008um_00368_00106-1","SFRP4"
"s_008um_00253_00139-1","SFRP4"
"s_008um_00215_00182-1","SFRP4"
"s_008um_00255_00327-1","SFRP4"
"s_008um_00328_00377-1","SFRP4"
"s_008um_00199_00124-1","SFRP4"
"s_008um_00069_00143-1","SFRP4"
"s_008um_00337_00432-1","SFRP4"
"s_008um_00331_00351-1","SFRP4"
"s_008um_00420_00536-1","SFRP4"
"s_008um_00352_00147-1","SFRP4"
"s_008um_00198_00066-1","SFRP4"
"s_008um_00313_00387-1","SFRP4"
"s_008um_00395_00162-1","SFRP4"
"s_008um_00380_00272-1","SFRP4"
"s_008um_00227_00065-1","SFRP4"
"s_008um_00291_00376-1","SFRP4"
"s_008um_00307_00379-1","SFRP4"
"s_008um_00359_00140-1","SFRP4"
"s_008um_00048_00469-1","SFRP4"
"s_008um_00415_00367-1","SFRP4"
"s_008um_00259_00045-1","SFRP4"
"s_008um_00439_00342-1","SFRP4"
"s_008um_00328_00134-1","SFRP4"
"s_008um_00388_00182-1","SFRP4"
"s_008um_00174_00181-1","SFRP4"
"s_008um_00199_00104-1","SFRP4"
"s_008um_00270_00061-1","SFRP4"
"s_008um_00437_00252-1","SFRP4"
"s_008um_00155_00354-1","SFRP4"
"s_008um_00148_00354-1","SFRP4"
"s_008um_00389_00183-1","SFRP4"
"s_008um_00391_00223-1","SFRP4"
"s_008um_00400_00344-1","SFRP4"
"s_008um_00153_00001-1","SFRP4"
"s_008um_00642_00550-1","SFRP4"
"s_008um_00435_00175-1","SFRP4"
"s_008um_00425_00119-1","SFRP4"
"s_008um_00397_00123-1","SFRP4"
"s_008um_00436_00243-1","SFRP4"
"s_008um_00371_00112-1","SFRP4"
"s_008um_00357_00440-1","SFRP4"
"s_008um_00399_00393-1","SFRP4"
"s_008um_00353_00168-1","SFRP4"
"s_008um_00392_00230-1","SFRP4"
"s_008um_00372_00213-1","SFRP4"
"s_008um_00372_00215-1","SFRP4"
"s_008um_00391_00160-1","SFRP4"
"s_008um_00355_00299-1","SFRP4"
"s_008um_00361_00156-1","SFRP4"
"s_008um_00263_00366-1","SFRP4"
"s_008um_00364_00203-1","SFRP4"
"s_008um_00228_00104-1","SFRP4"
"s_008um_00357_00359-1","SFRP4"
"s_008um_00407_00203-1","SFRP4"
"s_008um_00201_00375-1","SFRP4"
"s_008um_00348_00344-1","SFRP4"
"s_008um_00208_00294-1","SFRP4"
"s_008um_00372_00173-1","SFRP4"
"s_008um_00412_00337-1","SFRP4"
"s_008um_00457_00325-1","SFRP4"
"s_008um_00329_00096-1","SFRP4"
"s_008um_00365_00361-1","SFRP4"
"s_008um_00182_00288-1","SFRP4"
"s_008um_00171_00354-1","SFRP4"
"s_008um_00426_00265-1","SFRP4"
"s_008um_00356_00371-1","SFRP4"
"s_008um_00363_00110-1","SFRP4"
"s_008um_00381_00319-1","SFRP4"
"s_008um_00366_00208-1","SFRP4"
"s_008um_00381_00272-1","SFRP4"
"s_008um_00233_00354-1","SFRP4"
"s_008um_00263_00428-1","SFRP4"
"s_008um_00389_00407-1","SFRP4"
"s_008um_00400_00345-1","SFRP4"
"s_008um_00479_00634-1","SFRP4"
"s_008um_00432_00259-1","SFRP4"
"s_008um_00368_00137-1","SFRP4"
"s_008um_00233_00127-1","SFRP4"
"s_008um_00396_00407-1","SFRP4"
"s_008um_00214_00374-1","SFRP4"
"s_008um_00427_00130-1","SFRP4"
"s_008um_00327_00148-1","SFRP4"
"s_008um_00443_00193-1","SFRP4"
"s_008um_00118_00071-1","SFRP4"
"s_008um_00234_00311-1","SFRP4"
"s_008um_00358_00376-1","SFRP4"
"s_008um_00342_00277-1","SFRP4"
"s_008um_00326_00099-1","SFRP4"
"s_008um_00360_00430-1","SFRP4"
"s_008um_00400_00182-1","SFRP4"
"s_008um_00297_00088-1","SFRP4"
"s_008um_00503_00228-1","SFRP4"
"s_008um_00173_00531-1","SFRP4"
"s_008um_00390_00159-1","SFRP4"
"s_008um_00220_00121-1","SFRP4"
"s_008um_00351_00077-1","SFRP4"
"s_008um_00168_00193-1","SFRP4"
"s_008um_00319_00343-1","SFRP4"
"s_008um_00247_00384-1","SFRP4"
"s_008um_00233_00132-1","SFRP4"
"s_008um_00272_00428-1","SFRP4"
"s_008um_00178_00301-1","SFRP4"
"s_008um_00330_00107-1","SFRP4"
"s_008um_00314_00153-1","SFRP4"
"s_008um_00196_00277-1","SFRP4"
"s_008um_00325_00180-1","SFRP4"
"s_008um_00345_00384-1","SFRP4"
"s_008um_00248_00363-1","SFRP4"
"s_008um_00237_00410-1","SFRP4"
"s_008um_00420_00310-1","SFRP4"
"s_008um_00333_00197-1","SFRP4"
"s_008um_00406_00295-1","SFRP4"
"s_008um_00304_00368-1","SFRP4"
"s_008um_00371_00209-1","SFRP4"
"s_008um_00342_00407-1","SFRP4"
"s_008um_00312_00429-1","SFRP4"
"s_008um_00387_00430-1","SFRP4"
"s_008um_00380_00148-1","SFRP4"
"s_008um_00390_00403-1","SFRP4"
"s_008um_00239_00078-1","SFRP4"
"s_008um_00099_00402-1","SFRP4"
"s_008um_00273_00380-1","SFRP4"
"s_008um_00377_00256-1","SFRP4"
"s_008um_00405_00171-1","SFRP4"
"s_008um_00375_00553-1","SFRP4"
"s_008um_00057_00313-1","SFRP4"
"s_008um_00174_00259-1","SFRP4"
"s_008um_00359_00090-1","SFRP4"
"s_008um_00349_00354-1","SFRP4"
"s_008um_00345_00217-1","SFRP4"
"s_008um_00213_00378-1","SFRP4"
"s_008um_00351_00323-1","SFRP4"
"s_008um_00343_00419-1","SFRP4"
"s_008um_00410_00349-1","SFRP4"
"s_008um_00371_00290-1","SFRP4"
"s_008um_00271_00062-1","SFRP4"
"s_008um_00511_00229-1","SFRP4"
"s_008um_00252_00333-1","SFRP4"
"s_008um_00329_00410-1","SFRP4"
"s_008um_00387_00069-1","SFRP4"
"s_008um_00264_00415-1","SFRP4"
"s_008um_00225_00080-1","SFRP4"
"s_008um_00374_00274-1","SFRP4"
"s_008um_00292_00148-1","SFRP4"
"s_008um_00218_00062-1","SFRP4"
"s_008um_00279_00371-1","SFRP4"
"s_008um_00255_00378-1","SFRP4"
"s_008um_00356_00102-1","SFRP4"
"s_008um_00046_00143-1","SFRP4"
"s_008um_00164_00256-1","SFRP4"
"s_008um_00340_00218-1","SFRP4"
"s_008um_00414_00298-1","SFRP4"
"s_008um_00311_00099-1","SFRP4"
"s_008um_00221_00346-1","SFRP4"
"s_008um_00308_00466-1","SFRP4"
"s_008um_00290_00381-1","SFRP4"
"s_008um_00413_00156-1","SFRP4"
"s_008um_00376_00430-1","SFRP4"
"s_008um_00426_00245-1","SFRP4"
"s_008um_00278_00149-1","SFRP4"
"s_008um_00295_00076-1","SFRP4"
"s_008um_00231_00118-1","SFRP4"
"s_008um_00209_00310-1","SFRP4"
"s_008um_00428_00263-1","SFRP4"
"s_008um_00247_00358-1","SFRP4"
"s_008um_00344_00292-1","SFRP4"
"s_008um_00413_00187-1","SFRP4"
"s_008um_00203_00121-1","SFRP4"
"s_008um_00369_00255-1","SFRP4"
"s_008um_00355_00300-1","SFRP4"
"s_008um_00205_00281-1","SFRP4"
"s_008um_00258_00046-1","SFRP4"
"s_008um_00443_00459-1","SFRP4"
"s_008um_00344_00120-1","SFRP4"
"s_008um_00350_00293-1","SFRP4"
"s_008um_00060_00300-1","SFRP4"
"s_008um_00398_00303-1","SFRP4"
"s_008um_00256_00378-1","SFRP4"
"s_008um_00201_00212-1","SFRP4"
"s_008um_00443_00458-1","SFRP4"
"s_008um_00339_00147-1","SFRP4"
"s_008um_00264_00055-1","SFRP4"
"s_008um_00391_00244-1","SFRP4"
"s_008um_00431_00127-1","SFRP4"
"s_008um_00163_00351-1","SFRP4"
"s_008um_00420_00110-1","SFRP4"
"s_008um_00343_00111-1","SFRP4"
"s_008um_00406_00382-1","SFRP4"
"s_008um_00275_00413-1","SFRP4"
"s_008um_00338_00087-1","SFRP4"
"s_008um_00534_00381-1","SFRP4"
"s_008um_00509_00230-1","SFRP4"
"s_008um_00365_00161-1","SFRP4"
"s_008um_00355_00119-1","SFRP4"
"s_008um_00222_00367-1","SFRP4"
"s_008um_00292_00419-1","SFRP4"
"s_008um_00290_00360-1","SFRP4"
"s_008um_00382_00114-1","SFRP4"
"s_008um_00173_00162-1","SFRP4"
"s_008um_00395_00143-1","SFRP4"
"s_008um_00396_00193-1","SFRP4"
"s_008um_00479_00231-1","SFRP4"
"s_008um_00407_00253-1","SFRP4"
"s_008um_00432_00461-1","SFRP4"
"s_008um_00188_00346-1","SFRP4"
"s_008um_00342_00288-1","SFRP4"
"s_008um_00329_00184-1","SFRP4"
"s_008um_00349_00328-1","SFRP4"
"s_008um_00385_00219-1","SFRP4"
"s_008um_00032_00602-1","SFRP4"
"s_008um_00284_00368-1","SFRP4"
"s_008um_00373_00314-1","SFRP4"
"s_008um_00303_00391-1","SFRP4"
"s_008um_00202_00284-1","SFRP4"
"s_008um_00214_00139-1","SFRP4"
"s_008um_00360_00071-1","SFRP4"
"s_008um_00200_00275-1","SFRP4"
"s_008um_00343_00176-1","SFRP4"
"s_008um_00371_00234-1","SFRP4"
"s_008um_00410_00317-1","SFRP4"
"s_008um_00190_00119-1","SFRP4"
"s_008um_00452_00138-1","SFRP4"
"s_008um_00407_00139-1","SFRP4"
"s_008um_00207_00074-1","SFRP4"
"s_008um_00355_00434-1","SFRP4"
"s_008um_00339_00409-1","SFRP4"
"s_008um_00227_00114-1","SFRP4"
"s_008um_00340_00165-1","SFRP4"
"s_008um_00405_00362-1","SFRP4"
"s_008um_00300_00086-1","SFRP4"
"s_008um_00366_00376-1","SFRP4"
"s_008um_00312_00470-1","SFRP4"
"s_008um_00364_00214-1","SFRP4"
"s_008um_00362_00343-1","SFRP4"
"s_008um_00326_00118-1","SFRP4"
"s_008um_00164_00211-1","SFRP4"
"s_008um_00429_00312-1","SFRP4"
"s_008um_00385_00198-1","SFRP4"
"s_008um_00253_00377-1","SFRP4"
"s_008um_00230_00351-1","SFRP4"
"s_008um_00435_00142-1","SFRP4"
"s_008um_00341_00356-1","SFRP4"
"s_008um_00358_00095-1","SFRP4"
"s_008um_00179_00295-1","SFRP4"
"s_008um_00377_00269-1","SFRP4"
"s_008um_00396_00183-1","SFRP4"
"s_008um_00233_00330-1","SFRP4"
"s_008um_00420_00172-1","SFRP4"
"s_008um_00437_00326-1","SFRP4"
"s_008um_00236_00341-1","SFRP4"
"s_008um_00336_00075-1","SFRP4"
"s_008um_00236_00135-1","SFRP4"
"s_008um_00324_00076-1","SFRP4"
"s_008um_00440_00248-1","SFRP4"
"s_008um_00360_00334-1","SFRP4"
"s_008um_00352_00192-1","SFRP4"
"s_008um_00231_00145-1","SFRP4"
"s_008um_00360_00114-1","SFRP4"
"s_008um_00227_00403-1","SFRP4"
"s_008um_00184_00253-1","SFRP4"
"s_008um_00386_00193-1","SFRP4"
"s_008um_00388_00224-1","SFRP4"
"s_008um_00176_00245-1","SFRP4"
"s_008um_00189_00122-1","SFRP4"
"s_008um_00166_00351-1","SFRP4"
"s_008um_00210_00301-1","SFRP4"
"s_008um_00382_00087-1","SFRP4"
"s_008um_00350_00106-1","SFRP4"
"s_008um_00386_00407-1","SFRP4"
"s_008um_00297_00364-1","SFRP4"
"s_008um_00171_00314-1","SFRP4"
"s_008um_00341_00359-1","SFRP4"
"s_008um_00447_00168-1","SFRP4"
"s_008um_00276_00396-1","SFRP4"
"s_008um_00425_00217-1","SFRP4"
"s_008um_00243_00140-1","SFRP4"
"s_008um_00403_00342-1","SFRP4"
"s_008um_00264_00369-1","SFRP4"
"s_008um_00382_00148-1","SFRP4"
"s_008um_00435_00222-1","SFRP4"
"s_008um_00186_00207-1","SFRP4"
"s_008um_00493_00047-1","SFRP4"
"s_008um_00383_00078-1","SFRP4"
"s_008um_00183_00299-1","SFRP4"
"s_008um_00283_00046-1","SFRP4"
"s_008um_00193_00120-1","SFRP4"
"s_008um_00159_00021-1","SFRP4"
"s_008um_00383_00104-1","SFRP4"
"s_008um_00427_00246-1","SFRP4"
"s_008um_00353_00233-1","SFRP4"
"s_008um_00002_00127-1","SFRP4"
"s_008um_00346_00368-1","SFRP4"
"s_008um_00418_00357-1","SFRP4"
"s_008um_00320_00164-1","SFRP4"
"s_008um_00344_00232-1","SFRP4"
"s_008um_00194_00285-1","SFRP4"
"s_008um_00382_00320-1","SFRP4"
"s_008um_00224_00117-1","SFRP4"
"s_008um_00305_00366-1","SFRP4"
"s_008um_00407_00220-1","SFRP4"
"s_008um_00412_00061-1","SFRP4"
"s_008um_00207_00313-1","SFRP4"
"s_008um_00395_00211-1","SFRP4"
"s_008um_00330_00130-1","SFRP4"
"s_008um_00316_00352-1","SFRP4"
"s_008um_00227_00358-1","SFRP4"
"s_008um_00394_00337-1","SFRP4"
"s_008um_00364_00130-1","SFRP4"
"s_008um_00134_00324-1","SFRP4"
"s_008um_00355_00130-1","SFRP4"
"s_008um_00115_00113-1","SFRP4"
"s_008um_00330_00094-1","SFRP4"
"s_008um_00341_00289-1","SFRP4"
"s_008um_00333_00365-1","SFRP4"
"s_008um_00368_00301-1","SFRP4"
"s_008um_00271_00042-1","SFRP4"
"s_008um_00339_00230-1","SFRP4"
"s_008um_00341_00271-1","SFRP4"
"s_008um_00369_00075-1","SFRP4"
"s_008um_00365_00326-1","SFRP4"
"s_008um_00343_00285-1","SFRP4"
"s_008um_00208_00310-1","SFRP4"
"s_008um_00180_00360-1","SFRP4"
"s_008um_00106_00238-1","SFRP4"
"s_008um_00210_00214-1","SFRP4"
"s_008um_00430_00544-1","SFRP4"
"s_008um_00396_00126-1","SFRP4"
"s_008um_00357_00283-1","SFRP4"
"s_008um_00337_00090-1","SFRP4"
"s_008um_00074_00149-1","SFRP4"
"s_008um_00320_00358-1","SFRP4"
"s_008um_00347_00153-1","SFRP4"
"s_008um_00309_00385-1","SFRP4"
"s_008um_00327_00115-1","SFRP4"
"s_008um_00289_00375-1","SFRP4"
"s_008um_00209_00312-1","SFRP4"
"s_008um_00267_00407-1","SFRP4"
"s_008um_00193_00289-1","SFRP4"
"s_008um_00377_00218-1","SFRP4"
"s_008um_00398_00384-1","SFRP4"
"s_008um_00240_00082-1","SFRP4"
"s_008um_00178_00240-1","SFRP4"
"s_008um_00240_00389-1","SFRP4"
"s_008um_00380_00088-1","SFRP4"
"s_008um_00305_00093-1","SFRP4"
"s_008um_00200_00330-1","SFRP4"
"s_008um_00288_00432-1","SFRP4"
"s_008um_00315_00392-1","SFRP4"
"s_008um_00472_00111-1","SFRP4"
"s_008um_00418_00168-1","SFRP4"
"s_008um_00213_00217-1","SFRP4"
"s_008um_00370_00114-1","SFRP4"
"s_008um_00249_00120-1","SFRP4"
"s_008um_00344_00371-1","SFRP4"
"s_008um_00296_00349-1","SFRP4"
"s_008um_00377_00282-1","SFRP4"
"s_008um_00317_00153-1","SFRP4"
"s_008um_00429_00220-1","SFRP4"
"s_008um_00167_00009-1","SFRP4"
"s_008um_00352_00388-1","SFRP4"
"s_008um_00359_00673-1","SFRP4"
"s_008um_00206_00123-1","SFRP4"
"s_008um_00216_00410-1","SFRP4"
"s_008um_00306_00097-1","SFRP4"
"s_008um_00501_00513-1","SFRP4"
"s_008um_00216_00327-1","SFRP4"
"s_008um_00393_00415-1","SFRP4"
"s_008um_00221_00409-1","SFRP4"
"s_008um_00427_00365-1","SFRP4"
"s_008um_00341_00198-1","SFRP4"
"s_008um_00191_00043-1","SFRP4"
"s_008um_00374_00310-1","SFRP4"
"s_008um_00425_00284-1","SFRP4"
"s_008um_00248_00059-1","SFRP4"
"s_008um_00177_00206-1","SFRP4"
"s_008um_00346_00182-1","SFRP4"
"s_008um_00399_00152-1","SFRP4"
"s_008um_00413_00440-1","SFRP4"
"s_008um_00344_00151-1","SFRP4"
"s_008um_00419_00231-1","SFRP4"
"s_008um_00240_00065-1","SFRP4"
"s_008um_00228_00357-1","SFRP4"
"s_008um_00365_00375-1","SFRP4"
"s_008um_00378_00195-1","SFRP4"
"s_008um_00379_00219-1","SFRP4"
"s_008um_00361_00230-1","SFRP4"
"s_008um_00230_00123-1","SFRP4"
"s_008um_00471_00121-1","SFRP4"
"s_008um_00409_00322-1","SFRP4"
"s_008um_00108_00076-1","SFRP4"
"s_008um_00403_00347-1","SFRP4"
"s_008um_00332_00191-1","SFRP4"
"s_008um_00354_00259-1","SFRP4"
"s_008um_00343_00402-1","SFRP4"
"s_008um_00213_00112-1","SFRP4"
"s_008um_00193_00304-1","SFRP4"
"s_008um_00323_00164-1","SFRP4"
"s_008um_00244_00336-1","SFRP4"
"s_008um_00359_00241-1","SFRP4"
"s_008um_00140_00321-1","SFRP4"
"s_008um_00313_00161-1","SFRP4"
"s_008um_00207_00368-1","SFRP4"
"s_008um_00369_00220-1","SFRP4"
"s_008um_00422_00284-1","SFRP4"
"s_008um_00235_00076-1","SFRP4"
"s_008um_00411_00434-1","SFRP4"
"s_008um_00277_00357-1","SFRP4"
"s_008um_00324_00360-1","SFRP4"
"s_008um_00248_00138-1","SFRP4"
"s_008um_00225_00118-1","SFRP4"
"s_008um_00370_00133-1","SFRP4"
"s_008um_00362_00501-1","SFRP4"
"s_008um_00418_00179-1","SFRP4"
"s_008um_00390_00177-1","SFRP4"
"s_008um_00206_00071-1","SFRP4"
"s_008um_00400_00225-1","SFRP4"
"s_008um_00398_00389-1","SFRP4"
"s_008um_00507_00238-1","SFRP4"
"s_008um_00396_00279-1","SFRP4"
"s_008um_00251_00403-1","SFRP4"
"s_008um_00359_00297-1","SFRP4"
"s_008um_00387_00175-1","SFRP4"
"s_008um_00371_00133-1","SFRP4"
"s_008um_00379_00278-1","SFRP4"
"s_008um_00317_00389-1","SFRP4"
"s_008um_00414_00187-1","SFRP4"
"s_008um_00418_00373-1","SFRP4"
"s_008um_00425_00370-1","SFRP4"
"s_008um_00423_00268-1","SFRP4"
"s_008um_00266_00426-1","SFRP4"
"s_008um_00403_00328-1","SFRP4"
"s_008um_00233_00372-1","SFRP4"
"s_008um_00301_00096-1","SFRP4"
"s_008um_00362_00112-1","SFRP4"
"s_008um_00203_00376-1","SFRP4"
"s_008um_00333_00078-1","SFRP4"
"s_008um_00411_00203-1","SFRP4"
"s_008um_00415_00384-1","SFRP4"
"s_008um_00341_00152-1","SFRP4"
"s_008um_00448_00246-1","SFRP4"
"s_008um_00172_00077-1","SFRP4"
"s_008um_00217_00114-1","SFRP4"
"s_008um_00420_00372-1","SFRP4"
"s_008um_00385_00189-1","SFRP4"
"s_008um_00338_00184-1","SFRP4"
"s_008um_00314_00379-1","SFRP4"
"s_008um_00375_00301-1","SFRP4"
"s_008um_00068_00303-1","SFRP4"
"s_008um_00351_00298-1","SFRP4"
"s_008um_00247_00327-1","SFRP4"
"s_008um_00163_00144-1","SFRP4"
"s_008um_00199_00419-1","SFRP4"
"s_008um_00371_00214-1","SFRP4"
"s_008um_00069_00212-1","SFRP4"
"s_008um_00376_00386-1","SFRP4"
"s_008um_00367_00274-1","SFRP4"
"s_008um_00362_00164-1","SFRP4"
"s_008um_00309_00403-1","SFRP4"
"s_008um_00229_00308-1","SFRP4"
"s_008um_00337_00195-1","SFRP4"
"s_008um_00326_00089-1","SFRP4"
"s_008um_00185_00122-1","SFRP4"
"s_008um_00216_00375-1","SFRP4"
"s_008um_00283_00371-1","SFRP4"
"s_008um_00322_00083-1","SFRP4"
"s_008um_00377_00215-1","SFRP4"
"s_008um_00366_00073-1","SFRP4"
"s_008um_00190_00311-1","SFRP4"
"s_008um_00417_00138-1","SFRP4"
"s_008um_00347_00321-1","SFRP4"
"s_008um_00224_00384-1","SFRP4"
"s_008um_00408_00182-1","SFRP4"
"s_008um_00208_00102-1","SFRP4"
"s_008um_00390_00078-1","SFRP4"
"s_008um_00397_00154-1","SFRP4"
